cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"8028","13899","807432","2349516","Mount Vernon Bank","Mount Vernon","GA","30445","3/31/2015","5/17/2015","NM","101 Railroad Avenue","HEART OF GEORGIA BANCSHARES, INC.","3","0","0","8","1","Montgomery","","","1/24/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","http://www.mvbankonline.com","60239","772","61011","0","61011","51863","51863","5206","18636","14394","4242","0","18884","9137","","0","4289","","3621","0","0","1336","2285","1238","0","1238","0","0","0","0","","0","0","261","4945","772",""
"10494","13676","890649","1140912","Mount Vernon Bank and Trust Company","Mount Vernon","IA","52314","3/31/2015","5/17/2015","NM","206 First Street West","MOUNT VERNON BANCORP.","2","0","0","8","0","Linn","16300","Cedar Rapids, IA","1/1/1884","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.mountvernonbank.com","69162","882","70044","0","70044","56876","56876","2828","8943","8230","713","0","35307","9798","","2643","6743","","3566","47","0","3150","369","216","0","202","14","0","0","0","","0","0","2564","264","800",""
"4931","12534","1016231","3416965","Mountain Commerce Bank","Erwin","TN","37650","3/31/2015","5/17/2015","NM","201 South Main Street","MOUNTAIN COMMERCE BANCORP, INC.","5","0","0","4","0","Unicoi","27740","Johnson City, TN","1/1/1910","1/1/1934","7/23/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","www.mcb.com","335973","4783","340756","0","340756","289049","289049","27902","138827","58053","80774","11665","106498","4157","","0","44757","0","6950","1088","0","663","5199","0","0","0","0","0","0","0","0","1777","1777","5341","22561","4162",""
"58341","0","3459207","0","Mountain Pacific Bank","Everett","WA","98201","3/31/2015","5/17/2015","NM","3732 Broadway","","2","0","0","4","0","Snohomish","42660","Seattle-Tacoma-Bellevue, WA","7/24/2006","7/24/2006","4/18/2012","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","http://www.mountainpacificbank.com","127266","2417","129683","0","129683","82141","82141","5591","60763","30181","30582","5245","10195","347","","26517","19366","","1659","104","974","10","571","0","0","0","0","0","0","1100","","4046","4046","5048","543","1878",""
"17411","0","475653","2511014","Mountain Valley Bank","Walden","CO","80480","3/31/2015","5/17/2015","SM","461 Main","PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.","4","0","0","2","0","Jackson","","","2/21/1955","2/21/1955","8/26/2014","Stock","0","0","FED","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","http://www.bankmvb.com","95757","409","96166","104","96270","79792","79792","2133","34969","23819","11150","1799","18763","22128","","6126","8902","","1366","0","106","372","888","84","0","56","28","0","0","0","","276","0","927","1206","409",""
"1705","0","714437","1134751","Mountain Valley Bank","Dunlap","TN","37327","3/31/2015","5/17/2015","NM","17114 Rankin Avenue","SEQUATCHIE COUNTY BANCORP, INC.","3","0","0","8","0","Sequatchie","16860","Chattanooga, TN-GA","1/1/1905","1/1/1934","5/27/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","mtnvalleybankonline.com","56393","860","57253","120","57373","51003","51003","5051","9520","4461","5059","277","34004","2151","","187","361","","5600","0","42","972","4586","222","0","171","51","0","0","0","","1803","1413","618","4433","650",""
"6786","11246","1011432","1404641","Mountain Valley Bank, N.A.","Elkins","WV","26241","3/31/2015","5/17/2015","N","317 Davis Avenue","MOUNTAIN-VALLEY BANCSHARES, INC.","4","0","0","4","0","Randolph","","","1/1/1909","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","WWW.MOUNTAINVALLEYBANK.COM","85286","1272","86558","125","86683","70707","70707","655","28145","11595","16550","2598","38718","591","","0","12219","","2789","0","0","907","1882","968","0","783","185","0","0","1088","","236","0","655","0","967",""
"57711","0","3265257","3353800","Mountain Valley Community Bank","Cleveland","GA","30528","3/31/2015","5/17/2015","NM","136 North Main Street","MOUNTAIN VALLEY BANCSHARES, INC.","3","0","0","4","0","White","","","5/4/2004","5/4/2004","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","http://www.mvcbank.com","91901","1543","93444","75","93519","77581","77581","15425","29199","8526","20673","2329","25430","5198","","5591","7125","","2051","0","18","578","1455","1170","0","325","845","0","0","457","","0","0","1010","14415","1451",""
"58772","0","3636259","4181130","Mountain View Bank of Commerce","Westminster","CO","80234","3/31/2015","5/17/2015","NM","12365 Huron Street","NBC BANCSHARES LLC","1","0","0","4","0","Adams","19740","Denver-Aurora-Lakewood, CO","2/8/2008","2/8/2008","2/8/2008","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","mvbofc.com","58823","970","59793","0","59793","53407","53407","4263","39723","18467","21256","5816","3605","0","","0","6382","","2","0","2","0","0","2","0","0","2","0","0","0","","0","0","1403","2860","696",""
"90253","12401","97804","2634212","MountainOne Bank","North Adams","MA","1247","3/31/2015","5/17/2015","SB","93 Main Street","MOUNTAINONE FINANCIAL, MHC","7","0","0","4","0","Berkshire","38340","Pittsfield, MA","1/1/1848","7/19/1985","7/20/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","www.mountainone.com","639605","8134","647739","0","647739","578992","578992","62697","168927","95717","73210","22585","324783","0","","0","67009","0","1487","0","171","25","1291","251","0","0","251","0","0","116","0","3046","1058","21289","41408","8163",""
"58619","0","3482111","3482102","MRV Banks","Sainte Genevieve","MO","63670","3/31/2015","5/17/2015","NM","871 Ste. Genevieve Drive","MRV FINANCIAL CORP","2","0","0","4","0","Sainte Genevieve","","","7/16/2007","7/16/2007","6/28/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","http://www.mrvbanks.com","122992","1672","124664","0","124664","86705","86705","7641","34136","16106","18030","13873","19992","11063","","1073","35889","","997","0","0","619","378","0","0","0","0","0","0","0","","0","0","1578","6063","1534",""
"27968","644","445777","0","Mt Washington Savings Bank","Cincinnati","OH","45230","3/31/2015","5/17/2015","SA","2110 Beechmont Ave","","1","0","0","5","0","Hamilton","17140","Cincinnati, OH-KY-IN","1/1/1886","5/7/1951","9/18/2013","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.mwbank24.com","80555","1599","82154","0","82154","80666","80666","2075","10490","6443","4047","5686","62415","0","","0","350","","110","0","0","19","91","1028","0","0","1028","0","0","0","","662","156","1342","733","721",""
"19525","7136","542667","0","Mt. McKinley Bank","Fairbanks","AK","99701","3/31/2015","5/17/2015","SB","500 Fourth Ave","","5","0","0","4","0","Fairbanks North St","21820","Fairbanks, AK","12/3/1965","12/3/1965","2/5/2009","Non-Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","Western","www.mtmckinleybank.com","129870","1750","131620","0","131620","107862","107862","11649","64421","32726","31695","6080","25657","55","","0","23140","0","609","0","9","152","448","9","0","0","9","0","0","0","0","5167","5167","4393","7256","1750",""
"15523","0","765662","0","Muenster State Bank","Muenster","TX","76252","3/31/2015","5/17/2015","NM","201 North Main Street","","2","0","0","5","1","Cooke","","","7/3/1923","7/31/1937","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.msbtx.com","35308","645","35953","0","35953","23489","23489","1337","7487","2614","4873","0","12913","1752","","1589","4683","","3139","0","0","1210","1929","3053","0","3016","37","0","0","0","","1652","1652","885","452","645",""
"22826","0","212465","2961897","MUFG Union Bank, National Association","San Francisco","CA","94104","3/31/2015","5/17/2015","N","400 California Street","MITSUBISHI UFJ FINANCIAL GROUP, INC.","393","1","1","4","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","3/9/1979","3/9/1979","7/1/2014","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","www.unionbank.com","76216994","519022","76736016","0","76736016","47809170","47809170","2007740","10067955","2914684","7153271","3981759","31610823","140893","0","322833","20266556","1858770","418034","0","153089","122","264823","7919423","0","168905","7636801","113619","98","4301316","29772","323949","142919","123121","1884619","677253","1350314"
"11939","0","945969","1832011","Muleshoe State Bank","Muleshoe","TX","79347","3/31/2015","5/17/2015","NM","101 West American Boulevard","HIGH PLAINS BANCSHARES, INC.","2","0","0","2","0","Bailey","","","10/13/1931","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","www.muleshoestatebank.com","41067","536","41603","127","41730","18744","18744","22","5891","0","5891","599","6258","5974","","8302","8717","","5239","0","29","2156","3054","728","0","42","686","0","0","0","","0","0","0","22","536",""
"23546","0","460332","0","Municipal Trust and Savings Bank","Bourbonnais","IL","60914","3/31/2015","5/17/2015","NM","720 Main Street, N.W.","","3","0","0","8","1","Kankakee","28100","Kankakee, IL","10/2/1981","10/2/1981","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","WWW.MUNICIPALBANK.COM","155534","3645","159179","0","159179","155612","155612","9236","40402","22862","17540","13607","72278","20089","","0","699","","1118","0","1","276","841","1750","0","738","12","0","1000","150","","8737","5287","905","8331","1683",""
"25726","13217","855563","0","Murphy Bank","Fresno","CA","93704","3/31/2015","5/17/2015","NM","5180 North Palm Avenue","","1","0","0","4","1","Fresno","23420","Fresno, CA","2/1/1984","10/29/1984","7/28/2014","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","http://www.murphybank.com","175429","1759","177188","1144","178332","46337","46337","832","3753","2832","921","313","39130","2309","","574","50770","","49884","0","0","1135","48749","30768","0","0","0","30768","0","0","","459","459","430","402","1759",""
"10860","0","478140","2232748","Murphy-Wall State Bank and Trust Company","Pinckneyville","IL","62274","3/31/2015","5/17/2015","NM","105 East Water Street","MURPHY-WALL BANCORP, INC.","3","0","0","8","0","Perry","","","11/1/1874","1/1/1934","5/11/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","www.murphywall.com","52295","516","52811","0","52811","44613","44613","2311","16604","9830","6774","2191","22751","756","","1330","4906","","1624","0","7","533","1084","338","0","147","191","0","0","0","","0","0","720","1591","516",""
"29755","4032","121679","0","Mutual Bank","Whitman","MA","2382","3/31/2015","5/17/2015","SM","570 Washington St","","10","0","0","5","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","12/14/1936","9/25/2013","Non-Stock","0","0","FED","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","www.mymutualbank.com","331017","2575","333592","0","333592","296590","296590","10215","35753","24412","11341","7687","242935","0","","0","9112","0","27891","0","0","26886","1005","0","0","0","0","0","0","0","0","0","0","5001","5214","2575",""
"28302","1330","235174","0","Mutual Federal Bank","Chicago","IL","60608","3/31/2015","5/17/2015","SA","2212 West Cermak Road","","1","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1905","4/10/1935","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.mutualfederalbank.com","64266","890","65156","0","65156","63368","63368","0","12633","8266","4367","25909","24826","0","","0","1745","","41","0","0","0","41","2","0","0","2","0","0","0","","2705","0","0","0","763",""
"30001","4519","790972","2624398","Mutual Federal Savings Bank, A FSB","Sidney","OH","45365","3/31/2015","5/17/2015","SA","121 South Ohio Avenue","FIRST MUTUAL OF RICHMOND, INC.","4","0","0","4","0","Shelby","","","1/1/1922","7/26/1940","11/2/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.mutualbancorp.com","73025","1239","74264","98","74362","59373","59373","5526","16980","7066","9914","3992","32875","0","","173","6473","","8315","0","2","6926","1387","28","0","0","28","0","0","6473","","261","133","0","5526","896",""
"32325","8146","786274","0","Mutual of Omaha Bank","Omaha","NE","68131","3/31/2015","5/17/2015","SA","3333 Farnam Street","","40","0","1","4","0","Douglas","36540","Omaha-Council Bluffs, NE-IA","5/23/1985","5/23/1985","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.mutualofomahabank.com","4940145","59972","5000117","0","5000117","3804350","3804350","501992","974588","390628","583960","563396","1763591","783","","0","819879","0","76709","0","327","403","75979","299179","0","0","299179","0","0","0","4573","2166","365","169015","332977","61223",""
"27716","165","809070","0","Mutual Savings and Loan Association","Metairie","LA","70006","3/31/2015","5/17/2015","SA","2900 Clearview Parkway","","1","0","0","5","0","Jefferson","35380","New Orleans-Metairie, LA","1/1/1910","1/16/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","www.mutualsavings.com","36084","200","36284","0","36284","36183","36183","789","323","323","0","885","34186","0","","0","0","","101","0","0","0","101","0","0","0","0","0","0","0","","0","0","352","437","200",""
"29988","4492","636276","0","Mutual Savings Association, FSA","Leavenworth","KS","66048","3/31/2015","5/17/2015","SA","100 South 4th St","","6","0","0","5","0","Leavenworth","28140","Kansas City, MO-KS","1/1/1888","10/24/1949","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","www.mutualwave.com","111668","1536","113204","239","113443","100392","100392","13054","15002","7758","7244","1559","68955","1822","","0","10503","","2549","0","0","724","1825","0","0","0","0","0","0","0","","5508","1781","6503","6551","1536",""
"29999","4516","729570","0","Mutual Savings Bank","Hartsville","SC","29550","3/31/2015","5/17/2015","SA","330 West Carolina Ave","","1","0","0","8","0","Darlington","22500","Florence, SC","11/13/1936","11/13/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","www.mutualsavings.net","19019","247","19266","0","19266","16972","16972","116","3741","3661","80","447","12280","388","","0","654","","1640","0","69","164","1407","0","0","0","0","0","0","0","","183","51","0","116","247",""
"27742","207","841472","3252659","Mutual Savings Bank","Franklin","IN","46131","3/31/2015","5/17/2015","SB","80 East Jefferson Street","THIRD CENTURY BANCORP","6","0","0","4","0","Johnson","26900","Indianapolis-Carmel-Anderson, IN","1/1/1890","8/24/1935","2/25/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.mutualsavingsbank.net","94135","1627","95762","0","95762","89679","89679","3459","28548","16585","11963","944","50909","5819","","0","3789","","2294","484","646","898","266","0","0","0","0","0","0","0","","420","0","353","3106","0",""
"27744","210","810777","3175794","MutualBank","Muncie","IN","47305","3/31/2015","5/17/2015","NM","110 East Charles St","MUTUALFIRST FINANCIAL, INC.","30","0","0","5","0","Delaware","34620","Muncie, IN","1/1/1889","6/9/1952","1/2/2012","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.bankwithmutual.com","1021259","13217","1034476","0","1034476","810260","810260","40389","155285","63043","92242","18328","588054","8204","","2311","88179","0","123976","1415","1000","14966","106595","9750","0","7547","2069","134","0","0","0","4163","1245","11741","28648","12636",""
"26395","4185","154770","0","MutualOne Bank","Framingham","MA","1701","3/31/2015","5/17/2015","SB","828 Concord Street","","3","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1889","10/11/1985","1/7/2014","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","www.mutualone.com","502191","8844","511035","521","511556","393974","393974","80302","122415","29062","93353","53769","137488","0","","0","111614","0","5951","0","0","11","5940","17","0","0","17","0","0","0","0","1415","288","25271","55031","6689",""
"34603","0","2757205","3211601","MVB Bank, Inc","Fairmont","WV","26554","3/31/2015","5/17/2015","NM","301 Virginia Avenue","MVB FINANCIAL CORP.","11","0","0","4","0","Marion","","","1/4/1999","1/4/1999","11/19/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","www.mvbbanking.com","950606","6481","957087","0","957087","804799","804799","129012","340558","125202","215356","55969","279260","0","","0","118779","0","18072","663","16","3533","13860","15437","0","15361","76","0","0","0","0","5730","4867","69539","59473","6481",""
"57366","17935","3162767","0","MWABank","Rock Island","IL","61201","3/31/2015","5/17/2015","SA","100 17th Street","","1","0","0","5","0","Rock Island","19340","Davenport-Moline-Rock Island, IA-IL","1/27/2003","1/27/2003","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","www.mwabank.com","207851","1944","209795","0","209795","195678","195678","1385","5858","4096","1762","7271","181164","0","","0","2214","","6777","1133","0","0","5644","5126","0","0","0","5126","0","0","","145","0","1058","327","1737",""
"33616","13171","1972298","3129117","My Bank","Belen","NM","87002","3/31/2015","5/17/2015","SM","19339 Highway 314","BETHLEHEM FINANCIAL CORPORATION","5","0","0","4","0","Valencia","10740","Albuquerque, NM","7/1/1992","7/1/1992","10/1/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Albuquerque","Kansas City","Western","West","www.mybanknm.com","77430","2138","79568","0","79568","74126","74126","10144","29434","20147","9287","8991","21223","4334","","1037","2510","","1883","0","41","371","1471","12","0","0","12","0","0","42","","1424","794","4454","5690","1091",""
"57784","0","3285778","0","Nantahala Bank & Trust Company","Franklin","NC","28734","3/31/2015","5/17/2015","NM","120 Siler Road","","3","0","0","4","0","Macon","","","10/4/2004","10/4/2004","6/27/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","www.nantahalabank.com","95154","1917","97071","0","97071","88956","88956","24353","24462","15122","9340","2720","37421","0","","0","7080","","1035","0","53","90","892","0","0","0","0","0","0","0","","189","92","1519","22834","1458",""
"29677","3872","343770","0","Nashville Savings Bank","Nashville","IL","62263","3/31/2015","5/17/2015","SB","108 East Lebanon","","1","0","0","4","0","Washington","","","1/1/1893","9/25/1958","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","http://www.nashvillesavingsbk.com","37196","267","37463","0","37463","32504","32504","1028","9063","7673","1390","221","13728","8464","","341","3346","","1270","0","0","434","836","2","0","0","2","0","0","0","","0","0","799","229","267",""
"33959","12209","2233875","1242188","Natbank, National Association","Hollywood","FL","33020","3/31/2015","5/17/2015","N","4031 Oakwood Boulevard","NATIONAL BANK OF CANADA","2","0","0","5","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12/6/1994","12/6/1994","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","www.natbank.com","116134","912","117046","0","117046","113471","113471","2194","1713","543","1170","680","108884","0","","0","1594","","1969","0","1235","37","697","12","0","0","12","0","0","1594","","0","0","0","2194","912",""
"57160","16268","2809373","0","National Advisors Trust Company, FSB","Overland Park","KS","66210","3/31/2015","5/17/2015","SA","14 Corporate Woods, Ste 700","","2","0","1","7","0","Johnson","28140","Kansas City, MO-KS","10/1/2001","10/1/2001","12/13/2011","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","www.NationalAdvisorsTrust.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0",""
"3214","10765","322056","3059773","National Bank","Gatesville","TX","76528","3/31/2015","5/17/2015","N","905 Main Street","NATIONAL UNITED BANCSHARES, INC.","8","0","0","4","0","Coryell","28660","Killeen-Temple, TX","8/21/1889","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.natlbank.com","350862","6142","357004","493","357497","248982","248982","54903","94362","33445","60917","10484","79147","10086","","27370","33858","0","44381","0","0","37263","7118","2906","0","2344","562","0","0","0","2797","967","729","19729","35174","5243",""
"16276","13932","659341","1098581","National Bank","Hillsboro","IL","62049","3/31/2015","5/17/2015","N","230 South Main Street","COUNTRY BANCORP, INC.","12","0","0","2","0","Montgomery","","","7/2/1945","7/2/1945","7/21/2014","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","www.national-bank.com","221727","3086","224813","7","224820","175673","175673","7085","69141","22074","47067","0","52323","47124","","21253","22548","0","1921","0","58","822","1041","3425","0","2050","1309","66","0","0","0","2455","1781","2767","4318","3086",""
"3289","12036","792659","3685109","National Bank & Trust","La Grange","TX","78945","3/31/2015","5/17/2015","N","141 West Colorado Street","NATIONAL BANK & TRUST EMPLOYEE STOCK OWNERSHIP PLAN WITH 401(K) PROVISIONS","1","0","0","5","1","Fayette","","","7/5/1888","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","http://www.nbt-texas.com","54293","651","54944","0","54944","41449","41449","639","5616","5558","58","195","27344","7655","","173","2121","","9482","0","5","5165","4312","1719","0","345","1374","0","0","0","","0","0","68","571","663",""
"20626","9876","1004368","1027004","National Bank of Arizona","Tucson","AZ","85711","3/31/2015","5/17/2015","N","335 North Wilmot Road","ZIONS BANCORPORATION","71","0","0","4","0","Pima","46060","Tucson, AZ","3/1/1972","3/1/1972","9/5/2008","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","http://www.nbarizona.com","3742301","41047","3783348","0","3783348","2901501","2901501","221188","1595999","740811","855188","239073","842859","2382","","2707","754595","0","31875","0","15219","6469","10187","92670","0","30527","41586","20557","0","32342","1603","9547","5717","40675","180513","51060",""
"24108","15557","667869","2925406","National Bank of California","Los Angeles","CA","90025","3/31/2015","5/17/2015","N","12121 Wilshire Blvd 14th Fl","NCAL BANCORP","4","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","10/19/1982","10/19/1982","6/21/2010","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","http://www.nbcal.com","240253","5871","246124","0","246124","218535","218535","7924","154178","63644","90534","29680","26753","0","","0","26279","0","1202","0","300","220","682","108","0","0","108","0","0","0","0","0","0","3549","4375","3013",""
"57764","0","3275939","3551389","National Bank of Commerce","Birmingham","AL","35209","3/31/2015","5/17/2015","N","813 Shades Creek Parkway, #","NATIONAL COMMERCE CORPORATION","15","0","1","4","0","Jefferson","13820","Birmingham-Hoover, AL","6/21/2004","6/21/2004","2/28/2015","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","www.nationalbankofcommerce.com","925022","9522","934544","546","935090","708123","708123","90263","344036","134934","209102","24649","247107","2068","","23","192911","0","16217","19","4086","1528","10584","17816","0","612","17204","0","0","0","0","709","709","22357","67906","9522",""
"14266","14585","775456","2665739","National Bank of Commerce","Superior","WI","54880","3/31/2015","5/17/2015","N","1127 Tower Avenue","NATCOM BANCSHARES,INC.","7","0","1","4","1","Douglas","20260","Duluth, MN-WI","2/7/1934","4/23/1934","1/22/2013","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","http://www.nbcbanking.com","380465","4867","385332","0","385332","299911","299911","18011","145916","58394","87522","42009","93912","63","","0","66299","0","3479","0","425","602","2452","15643","0","10003","5640","0","0","326","0","0","0","2720","15291","5088",""
"35014","0","2747587","2772990","National Bank of Kansas City","Overland Park","KS","66211","3/31/2015","5/17/2015","N","10700 Nall Ave","AMERI-NATIONAL CORPORATION","6","0","1","5","1","Johnson","28140","Kansas City, MO-KS","3/30/1999","3/30/1999","7/24/2007","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","www.bankofkc.com","322372","4567","326939","0","326939","276407","276407","25383","51251","17993","33258","10299","189474","0","","4963","14571","0","25322","0","0","734","24588","5676","0","0","5","5671","0","0","0","697","0","19575","5808","4567",""
"18734","12245","502111","0","National Bank of New York City","Flushing","NY","11354","3/31/2015","5/17/2015","N","13629 38th Avenue","","1","0","0","4","1","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","4/1/1963","4/1/1963","4/1/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","www.nbnyc.com","149507","2179","151686","0","151686","147622","147622","164","138648","45094","93554","8810","0","0","","0","4064","","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","164","1948",""
"16718","13012","991041","1132618","National Bank of Petersburg","Petersburg","IL","62675","3/31/2015","5/17/2015","N","321 North Sixth Street","NBP FINANCIAL SERVICES, INC.","2","0","0","2","1","Menard","44100","Springfield, IL","7/27/1948","7/27/1948","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","http://www.nbpweb.com","71785","849","72634","0","72634","48091","48091","1488","2536","1702","834","0","26386","17681","","14316","2517","","7259","335","45","5019","1860","451","0","333","17","101","0","0","","0","0","1157","331","849",""
"16752","0","760340","3595431","National Bank of St. Anne","St. Anne","IL","60964","3/31/2015","5/17/2015","N","158 West Station Street","ST. ANNE BANCORP, INC.","1","0","0","8","0","Kankakee","28100","Kankakee, IL","12/4/1948","12/4/1948","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","http://www.nbsail.net","28461","304","28765","0","28765","20578","20578","182","7123","1933","5190","560","8122","4591","","2496","1532","","3979","0","0","1026","2953","180","0","180","0","0","0","0","","0","0","47","135","304",""
"17847","0","960430","1085880","National Bank of Tennessee","Newport","TN","37821","3/31/2015","5/17/2015","N","262 East Broadway","NBN CORPORATION","2","0","0","8","0","Cocke","","","3/14/1958","3/14/1958","5/13/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","http://WWW.NBOTBANK.COM","58495","1589","60084","0","60084","55527","55527","3076","25452","5673","19779","2312","22153","2534","","0","1967","","1724","0","198","210","1316","866","0","758","108","0","0","0","","493","29","221","2855","877",""
"32612","8527","99376","2398082","NATIONAL COOPERATIVE BANK, N.A.","Hillsboro","OH","45133","3/31/2015","5/17/2015","N","139 South High Street","NATIONAL CONSUMER COOPERATIVE BANK","4","0","0","4","0","Highland","","","9/16/1988","9/16/1988","12/31/2014","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.ncb.coop","1493458","10720","1504178","7250","1511428","1142246","1142246","33605","294836","17647","277189","416244","388943","8618","","0","364106","0","5076","0","0","4424","652","0","0","0","0","0","0","5488","0","7731","6740","0","33605","11170",""
